Test_ID,Sample_ID,Ts,IF,Time,Flux_t
1,8,55,0.5,3528,0.9675
1,9,55,0.5,3528,0.982
1,10,55,0.5,3528,0.9787
1,11,55,0.5,3528,0.9693
1,12,55,0.5,3528,0.9857
1,13,55,0.5,3528,0.9781
1,14,55,0.5,3528,0.9784
1,15,55,0.5,3528,0.9738
1,16,55,0.5,3528,0.9798
1,17,55,0.5,3528,0.9713
1,18,55,0.5,3528,0.9724
1,19,55,0.5,3528,0.9903
1,20,55,0.5,3528,0.9734
1,1,55,0.5,4032,0.9625
1,2,55,0.5,4032,0.9782
1,3,55,0.5,4032,0.9609
1,4,55,0.5,4032,0.9661
1,5,55,0.5,4032,0.9637
1,6,55,0.5,4032,0.9736
1,7,55,0.5,4032,0.97
1,8,55,0.5,4032,0.9618
1,9,55,0.5,4032,0.9837
1,10,55,0.5,4032,0.9741
1,11,55,0.5,4032,0.9633
1,12,55,0.5,4032,0.985
1,13,55,0.5,4032,0.969
1,14,55,0.5,4032,0.975
1,15,55,0.5,4032,0.9657
1,16,55,0.5,4032,0.9794
1,17,55,0.5,4032,0.9703
1,18,55,0.5,4032,0.9631
1,19,55,0.5,4032,0.9892
1,20,55,0.5,4032,0.9714
1,1,55,0.5,4536,0.9654
1,2,55,0.5,4536,0.9791
1,3,55,0.5,4536,0.9669
1,4,55,0.5,4536,0.9719
1,5,55,0.5,4536,0.9605
1,6,55,0.5,4536,0.9757
1,7,55,0.5,4536,0.9747
1,8,55,0.5,4536,0.9686
1,9,55,0.5,4536,0.9835
1,10,55,0.5,4536,0.9776
1,11,55,0.5,4536,0.9724
1,12,55,0.5,4536,0.9853
1,13,55,0.5,4536,0.9797
1,14,55,0.5,4536,0.9772
1,15,55,0.5,4536,0.9724
1,16,55,0.5,4536,0.9799
1,17,55,0.5,4536,0.973
1,18,55,0.5,4536,0.963
1,19,55,0.5,4536,0.9913
1,20,55,0.5,4536,0.9739
1,1,55,0.5,5040,0.9627
1,2,55,0.5,5040,0.9788
1,3,55,0.5,5040,0.9666
1,4,55,0.5,5040,0.9714
1,5,55,0.5,5040,0.9601
1,6,55,0.5,5040,0.9735
1,7,55,0.5,5040,0.9754
1,8,55,0.5,5040,0.9661
1,9,55,0.5,5040,0.983
1,10,55,0.5,5040,0.9739
1,11,55,0.5,5040,0.9655
1,12,55,0.5,5040,0.9839
1,13,55,0.5,5040,0.9696
1,14,55,0.5,5040,0.9756
1,15,55,0.5,5040,0.9665
1,16,55,0.5,5040,0.9777
1,17,55,0.5,5040,0.9716
1,18,55,0.5,5040,0.9583
1,19,55,0.5,5040,0.9899
1,20,55,0.5,5040,0.9682
1,1,55,0.5,5544,0.9587
1,2,55,0.5,5544,0.9773
1,3,55,0.5,5544,0.9654
1,4,55,0.5,5544,0.9688
1,5,55,0.5,5544,0.9604
1,6,55,0.5,5544,0.9726
1,7,55,0.5,5544,0.9762
1,8,55,0.5,5544,0.9613
1,9,55,0.5,5544,0.9809
1,10,55,0.5,5544,0.9702
1,11,55,0.5,5544,0.954
1,12,55,0.5,5544,0.9813
1,13,55,0.5,5544,0.966
1,14,55,0.5,5544,0.9731
1,15,55,0.5,5544,0.9604
1,16,55,0.5,5544,0.9752
1,17,55,0.5,5544,0.9705
1,18,55,0.5,5544,0.9616
1,19,55,0.5,5544,0.9891
1,20,55,0.5,5544,0.9653
1,1,55,0.5,6048,0.9612
1,2,55,0.5,6048,0.9785
1,3,55,0.5,6048,0.9634
1,4,55,0.5,6048,0.9712
1,5,55,0.5,6048,0.9579
1,6,55,0.5,6048,0.9698
1,7,55,0.5,6048,0.9744
1,8,55,0.5,6048,0.9554
1,9,55,0.5,6048,0.978
1,10,55,0.5,6048,0.961
1,11,55,0.5,6048,0.957
1,12,55,0.5,6048,0.9828
1,13,55,0.5,6048,0.9664
1,14,55,0.5,6048,0.9727
1,15,55,0.5,6048,0.9577
1,16,55,0.5,6048,0.9749
1,17,55,0.5,6048,0.9695
1,18,55,0.5,6048,0.9579
1,19,55,0.5,6048,0.9876
1,20,55,0.5,6048,0.9603
1,1,55,0.5,6552,0.9632
1,2,55,0.5,6552,0.9768
1,3,55,0.5,6552,0.9606
1,4,55,0.5,6552,0.9684
1,5,55,0.5,6552,0.9613
1,6,55,0.5,6552,0.9701
1,7,55,0.5,6552,0.9743
1,8,55,0.5,6552,0.9556
1,9,55,0.5,6552,0.9762
1,10,55,0.5,6552,0.9592
1,11,55,0.5,6552,0.9583
1,12,55,0.5,6552,0.9785
1,13,55,0.5,6552,0.9682
1,14,55,0.5,6552,0.9698
1,15,55,0.5,6552,0.9622
1,16,55,0.5,6552,0.9722
1,17,55,0.5,6552,0.9663
1,18,55,0.5,6552,0.9567
1,19,55,0.5,6552,0.9853
1,20,55,0.5,6552,0.9591
1,1,55,0.5,7056,0.9659
1,2,55,0.5,7056,0.9866
1,3,55,0.5,7056,0.9635
1,4,55,0.5,7056,0.9773
1,5,55,0.5,7056,0.9613
1,6,55,0.5,7056,0.9811
1,7,55,0.5,7056,0.9826
1,8,55,0.5,7056,0.9568
1,9,55,0.5,7056,0.9876
1,10,55,0.5,7056,0.9657
1,11,55,0.5,7056,0.9605
1,12,55,0.5,7056,0.9866
1,13,55,0.5,7056,0.9676
1,14,55,0.5,7056,0.9789
1,15,55,0.5,7056,0.963
1,16,55,0.5,7056,0.9793
1,17,55,0.5,7056,0.9784
1,18,55,0.5,7056,0.9592
1,19,55,0.5,7056,0.9958
1,20,55,0.5,7056,0.962
1,1,55,0.5,7560,0.9656
1,2,55,0.5,7560,0.984
1,3,55,0.5,7560,0.9646
1,4,55,0.5,7560,0.9754
1,5,55,0.5,7560,0.966
1,6,55,0.5,7560,0.9769
1,7,55,0.5,7560,0.98
1,8,55,0.5,7560,0.9619
1,9,55,0.5,7560,0.9856
1,10,55,0.5,7560,0.9674
1,11,55,0.5,7560,0.9607
1,12,55,0.5,7560,0.9855
1,13,55,0.5,7560,0.9696
1,14,55,0.5,7560,0.9762
1,15,55,0.5,7560,0.9677
1,16,55,0.5,7560,0.9782
1,17,55,0.5,7560,0.9714
1,18,55,0.5,7560,0.9608
1,19,55,0.5,7560,0.9879
1,20,55,0.5,7560,0.967
1,1,55,0.5,8064,0.9617
1,2,55,0.5,8064,0.9788
1,3,55,0.5,8064,0.9614
1,4,55,0.5,8064,0.9735
1,5,55,0.5,8064,0.9609
1,6,55,0.5,8064,0.9749
1,7,55,0.5,8064,0.9757
1,8,55,0.5,8064,0.9568
1,9,55,0.5,8064,0.9826
1,10,55,0.5,8064,0.9628
1,11,55,0.5,8064,0.9629
1,12,55,0.5,8064,0.9834
1,13,55,0.5,8064,0.9753
1,14,55,0.5,8064,0.9735
1,15,55,0.5,8064,0.9753
1,16,55,0.5,8064,0.9781
1,17,55,0.5,8064,0.973
1,18,55,0.5,8064,0.9736
1,19,55,0.5,8064,0.989
1,20,55,0.5,8064,0.9795
1,1,55,0.5,8568,0.9627
1,2,55,0.5,8568,0.984
1,3,55,0.5,8568,0.964
1,4,55,0.5,8568,0.9757
1,5,55,0.5,8568,0.9644
1,6,55,0.5,8568,0.9747
1,7,55,0.5,8568,0.979
1,8,55,0.5,8568,0.9624
1,9,55,0.5,8568,0.9846
1,10,55,0.5,8568,0.9677
1,11,55,0.5,8568,0.9579
1,12,55,0.5,8568,0.9854
1,13,55,0.5,8568,0.9683
1,14,55,0.5,8568,0.9761
1,15,55,0.5,8568,0.9658
1,16,55,0.5,8568,0.98
1,17,55,0.5,8568,0.9708
1,18,55,0.5,8568,0.9618
1,19,55,0.5,8568,0.9901
1,20,55,0.5,8568,0.9667
1,1,55,0.5,9072,0.9582
1,2,55,0.5,9072,0.9747
1,3,55,0.5,9072,0.9579
1,4,55,0.5,9072,0.9655
1,5,55,0.5,9072,0.9554
1,6,55,0.5,9072,0.9662
1,7,55,0.5,9072,0.9707
1,8,55,0.5,9072,0.9522
1,9,55,0.5,9072,0.9754
1,10,55,0.5,9072,0.9571
1,11,55,0.5,9072,0.9514
1,12,55,0.5,9072,0.9675
1,13,55,0.5,9072,0.9603
1,14,55,0.5,9072,0.9674
1,15,55,0.5,9072,0.9571
1,16,55,0.5,9072,0.9681
1,17,55,0.5,9072,0.9621
1,18,55,0.5,9072,0.9521
1,19,55,0.5,9072,0.9823
1,20,55,0.5,9072,0.956
1,1,55,0.5,9576,0.9581
1,2,55,0.5,9576,0.9724
1,3,55,0.5,9576,0.961
1,4,55,0.5,9576,0.966
1,5,55,0.5,9576,0.9577
1,6,55,0.5,9576,0.9689
1,7,55,0.5,9576,0.9731
1,8,55,0.5,9576,0.9565
1,9,55,0.5,9576,0.9784
1,10,55,0.5,9576,0.962
1,11,55,0.5,9576,0.9531
1,12,55,0.5,9576,0.9785
1,13,55,0.5,9576,0.9619
1,14,55,0.5,9576,0.9687
1,15,55,0.5,9576,0.958
1,16,55,0.5,9576,0.9711
1,17,55,0.5,9576,0.9655
1,18,55,0.5,9576,0.9543
1,19,55,0.5,9576,0.983
1,20,55,0.5,9576,0.9595
1,1,55,0.5,10080,0.9567
1,2,55,0.5,10080,0.9691
1,3,55,0.5,10080,0.9537
1,4,55,0.5,10080,0.9651
1,5,55,0.5,10080,0.9473
1,6,55,0.5,10080,0.9656
1,7,55,0.5,10080,0.9681
1,8,55,0.5,10080,0.9471
1,9,55,0.5,10080,0.9761
1,10,55,0.5,10080,0.9517
1,11,55,0.5,10080,0.9444
1,12,55,0.5,10080,0.9649
1,13,55,0.5,10080,0.9503
1,14,55,0.5,10080,0.9589
1,15,55,0.5,10080,0.9519
1,16,55,0.5,10080,0.9572
1,17,55,0.5,10080,0.9552
1,18,55,0.5,10080,0.9481
1,19,55,0.5,10080,0.9733
1,20,55,0.5,10080,0.947
2,1,85,0.5,0,1
2,2,85,0.5,0,1
2,3,85,0.5,0,1
2,4,85,0.5,0,1
2,5,85,0.5,0,1
2,6,85,0.5,0,1
2,7,85,0.5,0,1
2,8,85,0.5,0,1
2,9,85,0.5,0,1
2,10,85,0.5,0,1
2,11,85,0.5,0,1
2,12,85,0.5,0,1
2,13,85,0.5,0,1
2,14,85,0.5,0,1
2,15,85,0.5,0,1
2,16,85,0.5,0,1
2,17,85,0.5,0,1
2,18,85,0.5,0,1
2,19,85,0.5,0,1
2,20,85,0.5,0,1
2,21,85,0.5,0,1
2,22,85,0.5,0,1
2,23,85,0.5,0,1
2,24,85,0.5,0,1
2,25,85,0.5,0,1
2,1,85,0.5,168,0.9816
2,2,85,0.5,168,0.9916
2,3,85,0.5,168,0.9917
2,4,85,0.5,168,0.9883
2,5,85,0.5,168,0.9954
2,6,85,0.5,168,0.9887
2,7,85,0.5,168,0.9958
2,8,85,0.5,168,0.9912
2,9,85,0.5,168,0.9935
2,10,85,0.5,168,0.9868
2,11,85,0.5,168,0.9972
2,12,85,0.5,168,0.9871
2,13,85,0.5,168,0.9784
2,14,85,0.5,168,0.986
2,15,85,0.5,168,0.9832
2,16,85,0.5,168,0.9869
2,17,85,0.5,168,0.9946
2,18,85,0.5,168,0.9774
2,19,85,0.5,168,0.9884
2,20,85,0.5,168,0.9856
2,21,85,0.5,168,0.979
2,22,85,0.5,168,0.9915
2,23,85,0.5,168,0.9987
2,24,85,0.5,168,0.9787
2,25,85,0.5,168,0.9977
2,1,85,0.5,1008,0.986
2,2,85,0.5,1008,0.993
2,3,85,0.5,1008,0.9851
2,4,85,0.5,1008,0.9903
2,5,85,0.5,1008,0.9842
2,6,85,0.5,1008,0.9822
2,7,85,0.5,1008,0.992
2,8,85,0.5,1008,0.9917
2,9,85,0.5,1008,0.989
2,10,85,0.5,1008,0.9718
2,11,85,0.5,1008,0.993
2,12,85,0.5,1008,0.9818
2,13,85,0.5,1008,0.9698
2,14,85,0.5,1008,0.9923
2,15,85,0.5,1008,0.9835
2,16,85,0.5,1008,0.982
2,17,85,0.5,1008,1
2,18,85,0.5,1008,0.9691
2,19,85,0.5,1008,0.9971
2,20,85,0.5,1008,0.9925
2,21,85,0.5,1008,0.9836
2,22,85,0.5,1008,0.9891
2,23,85,0.5,1008,0.9984
2,24,85,0.5,1008,0.9749
2,25,85,0.5,1008,0.9984
2,1,85,0.5,1512,0.9904
2,2,85,0.5,1512,0.9988
2,3,85,0.5,1512,0.9869
2,4,85,0.5,1512,0.9989
2,5,85,0.5,1512,0.9771
2,6,85,0.5,1512,0.9905
2,7,85,0.5,1512,0.999
2,8,85,0.5,1512,1.0011
2,9,85,0.5,1512,0.9968
2,10,85,0.5,1512,0.9701
2,11,85,0.5,1512,1.0049
2,12,85,0.5,1512,0.9913
2,13,85,0.5,1512,0.9781
2,14,85,0.5,1512,0.9908
2,15,85,0.5,1512,0.9893
2,16,85,0.5,1512,0.9871
2,17,85,0.5,1512,1.0006
2,18,85,0.5,1512,0.9766
2,19,85,0.5,1512,0.9964
2,20,85,0.5,1512,0.9823
2,21,85,0.5,1512,0.9756
2,22,85,0.5,1512,0.9809
2,23,85,0.5,1512,0.9734
2,24,85,0.5,1512,0.9667
2,25,85,0.5,1512,0.9904
2,1,85,0.5,2016,0.9941
2,2,85,0.5,2016,0.9947
2,3,85,0.5,2016,0.9915
2,4,85,0.5,2016,0.9966
2,5,85,0.5,2016,0.9883
2,6,85,0.5,2016,0.9922
2,7,85,0.5,2016,0.9951
2,8,85,0.5,2016,0.9986
2,9,85,0.5,2016,0.9939
2,10,85,0.5,2016,0.9823
2,11,85,0.5,2016,1.0032
2,12,85,0.5,2016,0.9786
2,13,85,0.5,2016,0.9714
2,14,85,0.5,2016,0.9917
2,15,85,0.5,2016,0.9813
2,16,85,0.5,2016,0.9771
2,17,85,0.5,2016,0.9974
2,18,85,0.5,2016,0.9673
2,19,85,0.5,2016,0.9947
2,20,85,0.5,2016,0.9819
2,21,85,0.5,2016,0.9714
2,22,85,0.5,2016,0.9811
2,23,85,0.5,2016,0.9774
2,24,85,0.5,2016,0.968
2,25,85,0.5,2016,0.9925
2,1,85,0.5,2520,0.9898
2,2,85,0.5,2520,0.9975
2,3,85,0.5,2520,0.9906
2,4,85,0.5,2520,0.999
2,5,85,0.5,2520,0.9994
2,6,85,0.5,2520,0.9928
2,7,85,0.5,2520,0.9985
2,8,85,0.5,2520,1.0028
2,9,85,0.5,2520,0.9991
2,10,85,0.5,2520,0.9861
2,11,85,0.5,2520,1.0082
2,12,85,0.5,2520,0.991
2,13,85,0.5,2520,0.9654
2,14,85,0.5,2520,0.9853
2,15,85,0.5,2520,0.9763
2,16,85,0.5,2520,0.9697
2,17,85,0.5,2520,0.9918
2,18,85,0.5,2520,0.9621
2,19,85,0.5,2520,0.9891
2,20,85,0.5,2520,0.9764
2,21,85,0.5,2520,0.9642
2,22,85,0.5,2520,0.9742
2,23,85,0.5,2520,0.9711
2,24,85,0.5,2520,0.9583
2,25,85,0.5,2520,0.9821
2,1,85,0.5,3024,0.9945
2,2,85,0.5,3024,0.9929
2,3,85,0.5,3024,0.9927
2,4,85,0.5,3024,0.9958
2,5,85,0.5,3024,0.9867
2,6,85,0.5,3024,0.9841
2,7,85,0.5,3024,0.9931
2,8,85,0.5,3024,0.9985
2,9,85,0.5,3024,0.9963
2,10,85,0.5,3024,0.9866
2,11,85,0.5,3024,1.0035
2,12,85,0.5,3024,0.986
2,13,85,0.5,3024,0.9681
2,14,85,0.5,3024,0.9821
2,15,85,0.5,3024,0.9774
2,16,85,0.5,3024,0.9695
2,17,85,0.5,3024,0.9894
2,18,85,0.5,3024,0.9624
2,19,85,0.5,3024,0.9849
2,20,85,0.5,3024,0.9731
2,21,85,0.5,3024,0.9644
2,22,85,0.5,3024,0.9701
2,23,85,0.5,3024,0.9691
2,24,85,0.5,3024,0.9587
2,25,85,0.5,3024,0.981
2,1,85,0.5,3528,0.9783
2,2,85,0.5,3528,0.9848
2,3,85,0.5,3528,0.9773
2,4,85,0.5,3528,0.9892
2,5,85,0.5,3528,0.9787
2,6,85,0.5,3528,0.986
2,7,85,0.5,3528,0.9891
2,8,85,0.5,3528,0.9924
2,9,85,0.5,3528,0.9882
2,10,85,0.5,3528,0.9728
2,11,85,0.5,3528,0.9961
2,12,85,0.5,3528,0.9795
2,13,85,0.5,3528,0.9604
2,14,85,0.5,3528,0.9774
2,15,85,0.5,3528,0.9712
2,16,85,0.5,3528,0.9628
2,17,85,0.5,3528,0.9851
2,18,85,0.5,3528,0.9603
2,19,85,0.5,3528,0.983
2,20,85,0.5,3528,0.9734
2,21,85,0.5,3528,0.9633
2,22,85,0.5,3528,0.9708
2,23,85,0.5,3528,0.9696
2,24,85,0.5,3528,0.9668
2,25,85,0.5,3528,0.983
2,1,85,0.5,4032,0.9798
2,2,85,0.5,4032,0.977
2,3,85,0.5,4032,0.9769
2,4,85,0.5,4032,0.9842
2,5,85,0.5,4032,0.9744
2,6,85,0.5,4032,0.9771
2,7,85,0.5,4032,0.9828
2,8,85,0.5,4032,0.9864
2,9,85,0.5,4032,0.9802
2,10,85,0.5,4032,0.9663
2,11,85,0.5,4032,0.9919
2,12,85,0.5,4032,0.9804
2,13,85,0.5,4032,0.9629
2,14,85,0.5,4032,0.9752
2,15,85,0.5,4032,0.9626
2,16,85,0.5,4032,0.9604
2,17,85,0.5,4032,0.9808
2,18,85,0.5,4032,0.9549
2,19,85,0.5,4032,0.9791
2,20,85,0.5,4032,0.9698
2,21,85,0.5,4032,0.9559
2,22,85,0.5,4032,0.966
2,23,85,0.5,4032,0.9658
2,24,85,0.5,4032,0.9553
2,25,85,0.5,4032,0.9803
2,1,85,0.5,4536,0.9696
2,2,85,0.5,4536,0.9742
2,3,85,0.5,4536,0.9646
2,4,85,0.5,4536,0.979
2,5,85,0.5,4536,0.9662
2,6,85,0.5,4536,0.9821
2,7,85,0.5,4536,0.9896
2,8,85,0.5,4536,0.9928
2,9,85,0.5,4536,0.9872
2,10,85,0.5,4536,0.9742
2,11,85,0.5,4536,0.9969
2,12,85,0.5,4536,0.9761
2,13,85,0.5,4536,0.9527
2,14,85,0.5,4536,0.9763
2,15,85,0.5,4536,0.9687
2,16,85,0.5,4536,0.9621
2,17,85,0.5,4536,0.9816
2,18,85,0.5,4536,0.958
2,19,85,0.5,4536,0.9793
2,20,85,0.5,4536,0.9684
2,21,85,0.5,4536,0.9515
2,22,85,0.5,4536,0.9635
2,23,85,0.5,4536,0.9624
2,24,85,0.5,4536,0.9537
2,25,85,0.5,4536,0.9761
2,1,85,0.5,5040,0.9799
2,2,85,0.5,5040,0.9809
2,3,85,0.5,5040,0.9773
2,4,85,0.5,5040,0.9836
2,5,85,0.5,5040,0.978
2,6,85,0.5,5040,0.9628
2,7,85,0.5,5040,0.9782
2,8,85,0.5,5040,0.9791
2,9,85,0.5,5040,0.9728
2,10,85,0.5,5040,0.951
2,11,85,0.5,5040,0.9839
2,12,85,0.5,5040,0.9616
2,13,85,0.5,5040,0.9513
2,14,85,0.5,5040,0.9681
2,15,85,0.5,5040,0.9585
2,16,85,0.5,5040,0.9512
2,17,85,0.5,5040,0.9754
2,18,85,0.5,5040,0.944
2,19,85,0.5,5040,0.9734
2,20,85,0.5,5040,0.9678
2,21,85,0.5,5040,0.9541
2,22,85,0.5,5040,0.9631
2,23,85,0.5,5040,0.9635
2,24,85,0.5,5040,0.952
2,25,85,0.5,5040,0.9775
2,1,85,0.5,5544,0.9622
2,2,85,0.5,5544,0.9753
2,3,85,0.5,5544,0.9586
2,4,85,0.5,5544,0.9735
2,5,85,0.5,5544,0.9636
2,6,85,0.5,5544,0.9661
2,7,85,0.5,5544,0.9746
2,8,85,0.5,5544,0.9772
2,9,85,0.5,5544,0.9702
2,10,85,0.5,5544,0.9531
2,11,85,0.5,5544,0.9793
2,12,85,0.5,5544,0.9666
2,13,85,0.5,5544,0.973
2,14,85,0.5,5544,0.9748
2,15,85,0.5,5544,0.9692
2,16,85,0.5,5544,0.9601
2,17,85,0.5,5544,0.9806
2,18,85,0.5,5544,0.9597
2,19,85,0.5,5544,0.9764
2,20,85,0.5,5544,0.9699
2,21,85,0.5,5544,0.9489
2,22,85,0.5,5544,0.9647
2,23,85,0.5,5544,0.9663
2,24,85,0.5,5544,0.9493
2,25,85,0.5,5544,0.9817
2,1,85,0.5,6048,0.9669
2,2,85,0.5,6048,0.9737
2,3,85,0.5,6048,0.9577
2,4,85,0.5,6048,0.9737
2,5,85,0.5,6048,0.9632
2,6,85,0.5,6048,0.9585
2,7,85,0.5,6048,0.9789
2,8,85,0.5,6048,0.9818
2,9,85,0.5,6048,0.9767
2,10,85,0.5,6048,0.9506
2,11,85,0.5,6048,0.9868
2,12,85,0.5,6048,0.9727
2,13,85,0.5,6048,0.9472
2,14,85,0.5,6048,0.9706
2,15,85,0.5,6048,0.958
2,16,85,0.5,6048,0.9506
2,17,85,0.5,6048,0.9774
2,18,85,0.5,6048,0.9466
2,19,85,0.5,6048,0.9732
2,20,85,0.5,6048,0.9727
2,21,85,0.5,6048,0.9552
2,22,85,0.5,6048,0.9644
2,23,85,0.5,6048,0.9661
2,24,85,0.5,6048,0.9444
2,25,85,0.5,6048,0.9795
2,1,85,0.5,6552,0.9622
2,2,85,0.5,6552,0.9729
2,3,85,0.5,6552,0.9572
2,4,85,0.5,6552,0.97
2,5,85,0.5,6552,0.9637
2,6,85,0.5,6552,0.9676
2,7,85,0.5,6552,0.9771
2,8,85,0.5,6552,0.9812
2,9,85,0.5,6552,0.9753
2,10,85,0.5,6552,0.9595
2,11,85,0.5,6552,0.9858
2,12,85,0.5,6552,0.9679
2,13,85,0.5,6552,0.9548
2,14,85,0.5,6552,0.9749
2,15,85,0.5,6552,0.9653
2,16,85,0.5,6552,0.9587
2,17,85,0.5,6552,0.9787
2,18,85,0.5,6552,0.9569
2,19,85,0.5,6552,0.9764
2,20,85,0.5,6552,0.9677
2,21,85,0.5,6552,0.9513
2,22,85,0.5,6552,0.962
2,23,85,0.5,6552,0.9656
2,24,85,0.5,6552,0.9431
2,25,85,0.5,6552,0.9745
2,1,85,0.5,7056,0.9597
2,2,85,0.5,7056,0.9658
2,3,85,0.5,7056,0.9515
2,4,85,0.5,7056,0.9645
2,5,85,0.5,7056,0.9524
2,6,85,0.5,7056,0.9634
2,7,85,0.5,7056,0.9783
2,8,85,0.5,7056,0.9797
2,9,85,0.5,7056,0.9749
2,10,85,0.5,7056,0.9572
2,11,85,0.5,7056,0.9852
2,12,85,0.5,7056,0.9698
2,13,85,0.5,7056,0.9556
2,14,85,0.5,7056,0.9756
2,15,85,0.5,7056,0.965
2,16,85,0.5,7056,0.9582
2,17,85,0.5,7056,0.98
2,18,85,0.5,7056,0.9544
2,19,85,0.5,7056,0.9756
2,20,85,0.5,7056,0.9777
2,21,85,0.5,7056,0.9577
2,22,85,0.5,7056,0.9642
2,23,85,0.5,7056,0.9735
2,24,85,0.5,7056,0.9553
2,25,85,0.5,7056,0.9865
2,1,85,0.5,7560,0.9771
2,2,85,0.5,7560,0.9819
2,3,85,0.5,7560,0.9664
2,4,85,0.5,7560,0.9717
2,5,85,0.5,7560,0.9689
2,6,85,0.5,7560,0.963
2,7,85,0.5,7560,0.9766
2,8,85,0.5,7560,0.9772
2,9,85,0.5,7560,0.9724
2,10,85,0.5,7560,0.9513
2,11,85,0.5,7560,0.983
2,12,85,0.5,7560,0.9778
2,13,85,0.5,7560,0.9545
2,14,85,0.5,7560,0.9735
2,15,85,0.5,7560,0.9625
2,16,85,0.5,7560,0.9565
2,17,85,0.5,7560,0.9786
2,18,85,0.5,7560,0.9536
2,19,85,0.5,7560,0.9743
2,20,85,0.5,7560,0.9736
2,21,85,0.5,7560,0.9576
2,22,85,0.5,7560,0.9652
2,23,85,0.5,7560,0.9721
2,24,85,0.5,7560,0.9548
2,25,85,0.5,7560,0.9815
2,1,85,0.5,8064,0.9739
2,2,85,0.5,8064,0.9823
2,3,85,0.5,8064,0.9658
2,4,85,0.5,8064,0.978
2,5,85,0.5,8064,0.9685
2,6,85,0.5,8064,0.9775
2,7,85,0.5,8064,0.9825
2,8,85,0.5,8064,0.9851
2,9,85,0.5,8064,0.9813
2,10,85,0.5,8064,0.9641
2,11,85,0.5,8064,0.9915
2,12,85,0.5,8064,0.9765
2,13,85,0.5,8064,0.9486
2,14,85,0.5,8064,0.9659
2,15,85,0.5,8064,0.9571
2,16,85,0.5,8064,0.9513
2,17,85,0.5,8064,0.9724
2,18,85,0.5,8064,0.9515
2,19,85,0.5,8064,0.9654
2,20,85,0.5,8064,0.9707
2,21,85,0.5,8064,0.9559
2,22,85,0.5,8064,0.9614
2,23,85,0.5,8064,0.9685
2,24,85,0.5,8064,0.9528
2,25,85,0.5,8064,0.9793
2,1,85,0.5,8568,0.9696
2,2,85,0.5,8568,0.9768
2,3,85,0.5,8568,0.9658
2,4,85,0.5,8568,0.9741
2,5,85,0.5,8568,0.9744
2,6,85,0.5,8568,0.9597
2,7,85,0.5,8568,0.9787
2,8,85,0.5,8568,0.9807
2,9,85,0.5,8568,0.9759
2,10,85,0.5,8568,0.9564
2,11,85,0.5,8568,0.9878
2,12,85,0.5,8568,0.9696
2,13,85,0.5,8568,0.9506
2,14,85,0.5,8568,0.9608
2,15,85,0.5,8568,0.956
2,16,85,0.5,8568,0.955
2,17,85,0.5,8568,0.9678
2,18,85,0.5,8568,0.9508
2,19,85,0.5,8568,0.9632
2,20,85,0.5,8568,0.9691
2,21,85,0.5,8568,0.9547
2,22,85,0.5,8568,0.9597
2,23,85,0.5,8568,0.9606
2,24,85,0.5,8568,0.9522
2,25,85,0.5,8568,0.9754
2,1,85,0.5,9072,0.9575
2,2,85,0.5,9072,0.9762
2,3,85,0.5,9072,0.9543
2,4,85,0.5,9072,0.9718
2,5,85,0.5,9072,0.9636
2,6,85,0.5,9072,0.9599
2,7,85,0.5,9072,0.9787
2,8,85,0.5,9072,0.9799
2,9,85,0.5,9072,0.975
2,10,85,0.5,9072,0.955
2,11,85,0.5,9072,0.9862
2,12,85,0.5,9072,0.9661
2,13,85,0.5,9072,0.9501
2,14,85,0.5,9072,0.9707
2,15,85,0.5,9072,0.956
2,16,85,0.5,9072,0.9545
2,17,85,0.5,9072,0.9745
2,18,85,0.5,9072,0.9531
2,19,85,0.5,9072,0.9675
2,20,85,0.5,9072,0.964
2,21,85,0.5,9072,0.9609
2,22,85,0.5,9072,0.9531
2,23,85,0.5,9072,0.9545
2,24,85,0.5,9072,0.9575
2,25,85,0.5,9072,0.9705
2,1,85,0.5,9576,0.9577
2,2,85,0.5,9576,0.9722
2,3,85,0.5,9576,0.9573
2,4,85,0.5,9576,0.9707
2,5,85,0.5,9576,0.9714
2,6,85,0.5,9576,0.9592
2,7,85,0.5,9576,0.9772
2,8,85,0.5,9576,0.9733
2,9,85,0.5,9576,0.9738
2,10,85,0.5,9576,0.9561
2,11,85,0.5,9576,0.9841
2,12,85,0.5,9576,0.9682
2,13,85,0.5,9576,0.9459
2,14,85,0.5,9576,0.9667
2,15,85,0.5,9576,0.9512
2,16,85,0.5,9576,0.948
2,17,85,0.5,9576,0.9731
2,18,85,0.5,9576,0.9471
2,19,85,0.5,9576,0.9678
2,20,85,0.5,9576,0.9611
2,21,85,0.5,9576,0.9537
2,22,85,0.5,9576,0.9483
2,23,85,0.5,9576,0.9461
2,24,85,0.5,9576,0.9522
2,25,85,0.5,9576,0.9643
2,1,85,0.5,10080,0.9556
2,2,85,0.5,10080,0.9632
2,3,85,0.5,10080,0.9499
2,4,85,0.5,10080,0.9604
2,5,85,0.5,10080,0.957
2,6,85,0.5,10080,0.9522
2,7,85,0.5,10080,0.9751
2,8,85,0.5,10080,0.9733
2,9,85,0.5,10080,0.9685
2,10,85,0.5,10080,0.9476
2,11,85,0.5,10080,0.9819
2,12,85,0.5,10080,0.9602
2,13,85,0.5,10080,0.9417
2,14,85,0.5,10080,0.9613
